# phi u uprime x y
86.0833 1.21997 0.455245 -0.25042 -0.780503
86.1191 1.23614 0.447619 -0.21942 -0.778648
86.1551 1.25208 0.439401 -0.188869 -0.77602
86.1911 1.26777 0.430597 -0.158776 -0.772641
86.2273 1.28319 0.421212 -0.129143 -0.768533
86.2636 1.29831 0.411255 -0.099975 -0.763716
86.3001 1.31311 0.400734 -0.0712751 -0.758209
86.3366 1.32756 0.389658 -0.0430457 -0.752031
86.3733 1.34164 0.37804 -0.0152889 -0.745201
86.4101 1.35532 0.365892 0.011994 -0.737736
86.4469 1.36858 0.353226 0.0388018 -0.729653
86.4839 1.3814 0.340057 0.065134 -0.720967
86.521 1.39375 0.326401 0.0909903 -0.711693
86.5581 1.40562 0.312276 0.116371 -0.701846
86.5953 1.41698 0.297698 0.141275 -0.69144
86.6327 1.42781 0.282686 0.165705 -0.680486
86.67 1.4381 0.267261 0.189659 -0.668998
86.7075 1.44782 0.251443 0.21314 -0.656986
86.745 1.45695 0.235254 0.236147 -0.644461
86.7826 1.46549 0.218715 0.258682 -0.631434
86.8203 1.47341 0.201852 0.280744 -0.617913
86.858 1.48069 0.184686 0.302336 -0.603907
86.8957 1.48734 0.167243 0.323457 -0.589424
86.9335 1.49332 0.149549 0.344108 -0.574471
86.9713 1.49864 0.131628 0.364288 -0.559056
87.0092 1.50329 0.113508 0.383999 -0.543183
87.0471 1.50724 0.0952145 0.40324 -0.52686
87.085 1.5105 0.0767752 0.42201 -0.51009
87.1229 1.51307 0.0582175 0.440309 -0.492879
87.1609 1.51492 0.0395689 0.458136 -0.47523
87.1989 1.51607 0.0208575 0.475488 -0.457146
87.2368 1.51651 0.00211121 0.492366 -0.438631
87.2748 1.51623 -0.0166418 0.508765 -0.419687
87.3128 1.51524 -0.0353734 0.524685 -0.400317
87.3508 1.51354 -0.0540555 0.54012 -0.380521
87.3888 1.51114 -0.07266 0.555068 -0.360302
87.4268 1.50802 -0.0911591 0.569525 -0.339661
87.4648 1.50421 -0.109525 0.583486 -0.318597
87.5028 1.49971 -0.127731 0.596945 -0.297112
87.5407 1.49452 -0.145749 0.609897 -0.275206
87.5786 1.48865 -0.163552 0.622334 -0.252879
87.6165 1.48212 -0.181115 0.634251 -0.23013
87.6544 1.47493 -0.198412 0.645639 -0.20696
87.6922 1.4671 -0.215417 0.656489 -0.183367
87.73 1.45864 -0.232106 0.666793 -0.159352
87.7678 1.44957 -0.248455 0.67654 -0.134915
87.8055 1.4399 -0.26444 0.685719 -0.110053
87.8431 1.42964 -0.28004 0.69432 -0.0847679
87.8807 1.41883 -0.295231 0.702329 -0.0590586
87.9182 1.40746 -0.309994 0.709734 -0.0329253
87.9557 1.39558 -0.324308 0.716522 -0.00636792
87.9931 1.38318 -0.338154 0.722676 0.0206129
88.0304 1.37031 -0.351515 0.728182 0.0480165
88.0677 1.35697 -0.364373 0.733024 0.0758416
88.1049 1.34319 -0.376713 0.737184 0.104087
88.1419 1.329 -0.388518 0.740645 0.132749
88.1789 1.31441 -0.399777 0.743387 0.161827
88.2158 1.29946 -0.410475 0.745391 0.191316
88.2526 1.28416 -0.420602 0.746637 0.221213
88.2893 1.26855 -0.430148 0.747103 0.251512
88.3259 1.25264 -0.439103 0.746767 0.282208
88.3624 1.23647 -0.44746 0.745606 0.313293
88.3987 1.22006 -0.455212 0.743597 0.34476
88.435 1.20343 -0.462354 0.740716 0.376599
88.4711 1.18662 -0.468881 0.736937 0.408801
88.507 1.16964 -0.474791 0.732235 0.441353
88.5429 1.15253 -0.480082 0.726584 0.474243
88.5786 1.1353 -0.484754 0.719957 0.507456
88.6141 1.11799 -0.488807 0.712326 0.540975
88.6495 1.10062 -0.492242 0.703665 0.574782
88.6848 1.08321 -0.495063 0.693945 0.608857
88.7199 1.06579 -0.497273 0.683138 0.643178
88.7548 1.04838 -0.498878 0.671215 0.677721
88.7896 1.03101 -0.499883 0.658149 0.712459
88.8242 1.01369 -0.500295 0.643912 0.747363
88.8587 0.996452 -0.500122 0.628475 0.782403
88.8929 0.979315 -0.499372 0.611811 0.817544
88.9271 0.962299 -0.498054 0.593893 0.852749
88.961 0.945425 -0.496179 0.574696 0.88798
88.9947 0.92871 -0.493758 0.554195 0.923193
89.0283 0.912174 -0.490801 0.532365 0.958343
89.0617 0.895834 -0.487321 0.509185 0.993381
89.095 0.879707 -0.483329 0.484634 1.02826
89.128 0.863809 -0.47884 0.458694 1.06291
89.1608 0.848154 -0.473867 0.431348 1.09729
89.1935 0.832758 -0.468422 0.402583 1.13133
89.226 0.817633 -0.462521 0.372389 1.16497
89.2583 0.802792 -0.456177 0.340758 1.19814
89.2904 0.788247 -0.449405 0.307686 1.23076
89.3223 0.774009 -0.442221 0.273173 1.26276
89.3541 0.760089 -0.434637 0.237225 1.29407
89.3856 0.746495 -0.426671 0.19985 1.3246
89.417 0.733236 -0.418336 0.161062 1.35427
89.4482 0.720321 -0.409648 0.120882 1.383
89.4792 0.707757 -0.400621 0.0793337 1.41069
89.51 0.69555 -0.391271 0.0364493 1.43725
89.5407 0.683705 -0.381613 -0.00773375 1.4626
89.5711 0.672229 -0.37166 -0.0531714 1.48664
89.6014 0.661125 -0.361428 -0.0998127 1.50928
89.6315 0.650398 -0.350932 -0.1476 1.53042
89.6615 0.640051 -0.340184 -0.196467 1.54997
89.6912 0.630087 -0.329199 -0.246343 1.56785
89.7208 0.620508 -0.317992 -0.297149 1.58395
89.7503 0.611315 -0.306574 -0.348796 1.5982
89.7795 0.602511 -0.294959 -0.401193 1.6105
89.8086 0.594095 -0.28316 -0.454237 1.62078
89.8376 0.586069 -0.27119 -0.507823 1.62896
89.8664 0.578433 -0.259059 -0.561837 1.63497
89.895 0.571185 -0.246781 -0.61616 1.63874
89.9235 0.564327 -0.234366 -0.670666 1.6402
89.9519 0.557856 -0.221826 -0.725228 1.63932
89.9801 0.551772 -0.20917 -0.779711 1.63604
90.0082 0.546073 -0.196409 -0.833979 1.63033
90.0362 0.540758 -0.183552 -0.887891 1.62216
90.064 0.535825 -0.17061 -0.941307 1.61151
90.0918 0.531272 -0.157591 -0.994084 1.59836
90.1194 0.527098 -0.144503 -1.04608 1.58272
90.1469 0.523301 -0.131355 -1.09715 1.5646
90.1744 0.519878 -0.118154 -1.14715 1.54402
90.2017 0.516828 -0.104908 -1.19595 1.52101
90.229 0.514148 -0.0916246 -1.24342 1.49559
90.2562 0.511838 -0.07831 -1.28941 1.46784
90.2833 0.509894 -0.0649708 -1.3338 1.43779
90.3104 0.508316 -0.0516132 -1.37648 1.40552
90.3374 0.507102 -0.0382433 -1.41732 1.3711
90.3643 0.506251 -0.0248669 -1.45623 1.33463
90.3913 0.505762 -0.0114895 -1.49309 1.29618
90.4182 0.505632 0.00188332 -1.52781 1.25585
90.4451 0.505863 0.0152462 -1.56032 1.21377
90.472 0.506452 0.0285937 -1.59053 1.17002
90.4988 0.5074 0.0419207 -1.61838 1.12474
90.5257 0.508706 0.0552218 -1.6438 1.07804
90.5526 0.510371 0.0684915 -1.66676 1.03005
90.5796 0.512394 0.0817245 -1.6872 0.980906
90.6065 0.514776 0.0949151 -1.70511 0.930729
90.6335 0.517518 0.108057 -1.72046 0.879659
90.6606 0.520619 0.121146 -1.73324 0.82783
90.6877 0.524081 0.134173 -1.74346 0.775378
90.7149 0.527905 0.147134 -1.75111 0.72244
90.7422 0.532091 0.160022 -1.75622 0.669151
90.7695 0.53664 0.172829 -1.75881 0.615644
90.7969 0.541554 0.185547 -1.75892 0.56205
90.8244 0.546833 0.19817 -1.75659 0.508499
90.852 0.552478 0.210689 -1.75188 0.455116
90.8797 0.55849 0.223097 -1.74483 0.402022
90.9076 0.56487 0.235383 -1.73551 0.349333
90.9355 0.571618 0.247539 -1.724 0.297162
90.9636 0.578734 0.259556 -1.71036 0.245614
90.9917 0.586219 0.271423 -1.69469 0.19479
91.0201 0.594073 0.283131 -1.67706 0.144785
91.0485 0.602296 0.294669 -1.65755 0.0956861
91.0771 0.610886 0.306027 -1.63627 0.047576
91.1059 0.619844 0.317192 -1.61331 0.000529267
91.1347 0.629167 0.328154 -1.58876 -0.0453858
91.1638 0.638854 0.338901 -1.56271 -0.0901075
91.193 0.648903 0.34942 -1.53526 -0.133581
91.2223 0.659311 0.3597 -1.50652 -0.175758
91.2518 0.670076 0.369728 -1.47657 -0.216596
91.2815 0.681195 0.37949 -1.4455 -0.256061
91.3113 0.692662 0.388975 -1.41343 -0.294121
91.3414 0.704474 0.398168 -1.38043 -0.330754
91.3715 0.716627 0.407057 -1.34659 -0.365941
91.4019 0.729113 0.415628 -1.31201 -0.399668
91.4324 0.741927 0.423867 -1.27676 -0.431929
91.4631 0.755062 0.431762 -1.24093 -0.462719
91.494 0.768511 0.439297 -1.2046 -0.492039
91.525 0.782266 0.446459 -1.16784 -0.519894
91.5562 0.796317 0.453236 -1.13073 -0.546292
91.5877 0.810656 0.459612 -1.09333 -0.571244
91.6192 0.825272 0.465575 -1.05571 -0.594766
91.651 0.840154 0.471111 -1.01793 -0.616875
91.683 0.855291 0.476207 -0.980047 -0.637589
91.7151 0.87067 0.48085 -0.942118 -0.656931
91.7474 0.886279 0.485028 -0.904194 -0.674925
91.7799 0.902102 0.488726 -0.866324 -0.691595
91.8126 0.918127 0.491935 -0.828551 -0.706968
91.8454 0.934337 0.494641 -0.790918 -0.72107
91.8785 0.950716 0.496833 -0.753464 -0.733931
91.9117 0.967249 0.498501 -0.716225 -0.74558
91.9451 0.983916 0.499635 -0.679233 -0.756045
91.9786 1.0007 0.500224 -0.642519 -0.765357
92.0124 1.01758 0.500259 -0.606112 -0.773545
92.0463 1.03454 0.499732 -0.570036 -0.780639
92.0803 1.05156 0.498635 -0.534314 -0.786669
92.1146 1.06862 0.496962 -0.498968 -0.791665
92.149 1.08569 0.494705 -0.464018 -0.795656
92.1836 1.10275 0.49186 -0.429479 -0.798672
92.2183 1.11979 0.488422 -0.395367 -0.800739
92.2533 1.13677 0.484388 -0.361696 -0.801887
92.2883 1.15368 0.479755 -0.328478 -0.802143
92.3235 1.17048 0.474521 -0.295724 -0.801533
92.3589 1.18717 0.468686 -0.263443 -0.800084
92.3944 1.2037 0.462251 -0.231643 -0.797821
92.4301 1.22007 0.455218 -0.200331 -0.794769
92.4659 1.23623 0.447588 -0.169513 -0.79095
92.5018 1.25217 0.439367 -0.139194 -0.78639
92.5379 1.26786 0.43056 -0.109378 -0.781108
92.5741 1.28328 0.421172 -0.0800678 -0.775128
92.6104 1.2984 0.411212 -0.0512668 -0.76847
92.6468 1.3132 0.400687 -0.0229765 -0.761154
92.6834 1.32764 0.389609 0.00480169 -0.753198
92.72 1.34172 0.377988 0.032067 -0.744621
92.7568 1.3554 0.365836 0.0588191 -0.735441
92.7937 1.36866 0.353167 0.085058 -0.725673
92.8306 1.38148 0.339996 0.110784 -0.715335
92.8677 1.39383 0.326338 0.135998 -0.70444
92.9048 1.4057 0.312209 0.160701 -0.693003
92.9421 1.41705 0.297629 0.184893 -0.681038
92.9794 1.42788 0.282615 0.208577 -0.668557
93.0168 1.43816 0.267187 0.231753 -0.655573
93.0542 1.44788 0.251367 0.254423 -0.642096
93.0918 1.45701 0.235176 0.276587 -0.628138
93.1294 1.46554 0.218635 0.298249 -0.613708
93.167 1.47346 0.20177 0.319408 -0.598815
93.2047 1.48074 0.184602 0.340066 -0.583468
93.2424 1.48738 0.167158 0.360225 -0.567675
93.2802 1.49337 0.149462 0.379884 -0.551443
93.318 1.49868 0.13154 0.399046 -0.534779
93.3559 1.50332 0.113419 0.417709 -0.517689
93.3938 1.50727 0.0951242 0.435874 -0.500178
93.4317 1.51053 0.076684 0.453542 -0.482252
93.4697 1.51309 0.0581255 0.470712 -0.463915
93.5076 1.51495 0.0394763 0.487382 -0.445171
93.5456 1.51609 0.0207644 0.503553 -0.426023
93.5836 1.51652 0.00201777 0.519221 -0.406475
93.6216 1.51624 -0.0167355 0.534385 -0.38653
93.6596 1.51525 -0.0354671 0.549043 -0.366189
93.6976 1.51355 -0.0541492 0.563192 -0.345454
93.7356 1.51114 -0.0727535 0.576827 -0.324328
93.7736 1.50802 -0.0912522 0.589945 -0.302811
93.8115 1.5042 -0.109618 0.602541 -0.280905
93.8495 1.4997 -0.127823 0.61461 -0.25861
93.8874 1.4945 -0.14584 0.626146 -0.235926
93.9254 1.48863 -0.163643 0.637142 -0.212855
93.9633 1.4821 -0.181205 0.647592 -0.189396
94.0011 1.47491 -0.1985 0.657487 -0.16555
94.0389 1.46707 -0.215504 0.666819 -0.141317
94.0767 1.45861 -0.232192 0.675579 -0.116696
94.1145 1.44954 -0.248539 0.683756 -0.091689
94.1522 1.43986 -0.264523 0.69134 -0.0662951
94.1898 1.42961 -0.280121 0.698319 -0.0405149
94.2274 1.41879 -0.29531 0.704682 -0.0143489
94.265 1.40742 -0.310071 0.710415 0.0122021
94.3024 1.39553 -0.324383 0.715504 0.039137
94.3398 1.38314 -0.338228 0.719935 0.0664545
94.3772 1.37026 -0.351587 0.723692 0.0941528
94.4144 1.35692 -0.364442 0.726759 0.12223
94.4516 1.34314 -0.376779 0.729119 0.150683
94.4887 1.32894 -0.388583 0.730755 0.179508
94.5256 1.31435 -0.399839 0.731647 0.208702
94.5625 1.2994 -0.410535 0.731777 0.23826
94.5993 1.2841 -0.42066 0.731124 0.268177
94.636 1.26848 -0.430203 0.729667 0.298445
94.6726 1.25258 -0.439155 0.727385 0.329059
94.7091 1.23641 -0.44751 0.724255 0.360009
94.7454 1.21999 -0.455259 0.720254 0.391287
94.7817 1.20336 -0.462398 0.715359 0.422881
94.8178 1.18655 -0.468923 0.709545 0.45478
94.8537 1.16957 -0.47483 0.702788 0.48697
94.8896 1.15246 -0.480119 0.695062 0.519437
94.9253 1.13523 -0.484787 0.686341 0.552164
94.9608 1.11792 -0.488837 0.676599 0.585133
94.9962 1.10054 -0.49227 0.665811 0.618324
95.0315 1.08314 -0.495088 0.653948 0.651716
95.0666 1.06571 -0.497296 0.640986 0.685284
95.1015 1.04831 -0.498898 0.626896 0.719003
95.1363 1.03093 -0.499901 0.611652 0.752844
95.1709 1.01362 -0.50031 0.595229 0.786778
95.2054 0.996378 -0.500134 0.577599 0.82077
95.2396 0.979241 -0.499382 0.558739 0.854785
95.2737 0.962226 -0.498062 0.538624 0.888785
95.3077 0.945352 -0.496185 0.51723 0.922729
95.3414 0.928638 -0.493761 0.494536 0.956573
95.375 0.912103 -0.490802 0.470519 0.99027
95.4084 0.895763 -0.487319 0.445162 1.02377
95.4416 0.879637 -0.483326 0.418448 1.05702
95.4747 0.863739 -0.478835 0.39036 1.08996
95.5075 0.848086 -0.473859 0.360887 1.12254
95.5402 0.83269 -0.468413 0.33002 1.15469
95.5727 0.817566 -0.462509 0.297751 1.18635
95.605 0.802726 -0.456164 0.264078 1.21744
95.6371 0.788182 -0.44939 0.229002 1.2479
95.669 0.773946 -0.442204 0.192528 1.27766
95.7008 0.760026 -0.434619 0.154664 1.30662
95.7323 0.746434 -0.426651 0.115426 1.33472
95.7637 0.733176 -0.418315 0.0748332 1.36187
95.7949 0.720263 -0.409625 0.03291 1.38799
95.8259 0.707699 -0.400597 -0.0103125 1.41299
95.8567 0.695493 -0.391246 -0.0547973 1.43678
95.8873 0.68365 -0.381586 -0.100501 1.45928
95.9178 0.672175 -0.371632 -0.147374 1.48039
95.9481 0.661073 -0.361399 -0.195359 1.50002
95.9782 0.650348 -0.350901 -0.244392 1.51809
96.0081 0.640002 -0.340153 -0.294403 1.53451
96.0379 0.630039 -0.329167 -0.345314 1.54918
96.0675 0.620461 -0.317958 -0.39704 1.56203
96.0969 0.61127 -0.30654 -0.449489 1.57298
96.1262 0.602467 -0.294924 -0.502562 1.58193
96.1553 0.594053 -0.283125 -0.556153 1.58883
96.1842 0.586028 -0.271154 -0.610151 1.59359
96.213 0.578393 -0.259023 -0.664438 1.59616
96.2417 0.571147 -0.246744 -0.71889 1.59647
96.2702 0.56429 -0.234328 -0.773381 1.59448
96.2985 0.55782 -0.221787 -0.827777 1.59014
96.3268 0.551737 -0.209131 -0.881943 1.58341
96.3549 0.54604 -0.196369 -0.935739 1.57426
96.3828 0.540726 -0.183513 -0.989024 1.56268
96.4107 0.535794 -0.17057 -1.04166 1.54866
96.4384 0.531243 -0.15755 -1.09349 1.53219
96.4661 0.52707 -0.144462 -1.14439 1.51329
96.4936 0.523274 -0.131314 -1.19421 1.49196
96.521 0.519853 -0.118113 -1.2428 1.46825
96.5483 0.516804 -0.104867 -1.29005 1.44218
96.5756 0.514125 -0.0915831 -1.3358 1.41381
96.6028 0.511816 -0.0782683 -1.37994 1.38319
96.6299 0.509874 -0.064929 -1.42234 1.35039
96.657 0.508297 -0.0515713 -1.46288 1.31547
96.684 0.507084 -0.0382013 -1.50145 1.27853
96.711 0.506234 -0.0248248 -1.53796 1.23966
96.7379 0.505746 -0.0114474 -1.57231 1.19895
96.7648 0.505618 0.00192541 -1.6044 1.1565
96.7917 0.505849 0.0152883 -1.63417 1.11243
96.8186 0.50644 0.0286358 -1.66155 1.06686
96.8455 0.507389 0.0419628 -1.68646 1.0199
96.8724 0.508696 0.0552638 -1.70887 0.971684
96.8993 0.510362 0.0685335 -1.72873 0.922336
96.9262 0.512386 0.0817664 -1.74602 0.871989
96.9532 0.514769 0.0949569 -1.76071 0.820776
96.9802 0.517512 0.108099 -1.77278 0.768834
97.0072 0.520614 0.121187 -1.78225 0.716298
97.0343 0.524078 0.134215 -1.78911 0.663303
97.0615 0.527902 0.147176 -1.79339 0.609986
97.0888 0.532089 0.160063 -1.79511 0.556479
97.1161 0.53664 0.17287 -1.7943 0.502915
97.1435 0.541554 0.185588 -1.79101 0.449422
97.171 0.546834 0.198211 -1.78529 0.396127
97.1986 0.552481 0.21073 -1.77719 0.34315
97.2263 0.558494 0.223137 -1.76679 0.29061
97.2542 0.564874 0.235423 -1.75415 0.238618
97.2821 0.571623 0.247578 -1.73935 0.187282
97.3102 0.578741 0.259595 -1.72247 0.136703
97.3384 0.586227 0.271462 -1.7036 0.0869756
97.3667 0.594082 0.28317 -1.68284 0.0381898
97.3951 0.602306 0.294708 -1.66026 -0.00957265
97.4237 0.610897 0.306064 -1.63597 -0.0562359
97.4525 0.619855 0.317229 -1.61007 -0.101731
97.4814 0.629179 0.328191 -1.58265 -0.145996
97.5104 0.638867 0.338937 -1.55382 -0.188975
97.5396 0.648917 0.349456 -1.52367 -0.23062
97.5689 0.659327 0.359735 -1.49231 -0.270888
97.5984 0.670093 0.369762 -1.45983 -0.309745
97.6281 0.681212 0.379524 -1.42633 -0.347159
97.658 0.692681 0.389008 -1.39191 -0.383108
97.688 0.704494 0.398201 -1.35665 -0.417574
97.7181 0.716647 0.407089 -1.32065 -0.450544
97.7485 0.729134 0.41566 -1.284 -0.482011
97.779 0.741949 0.423898 -1.24678 -0.511971
97.8097 0.755085 0.431792 -1.20907 -0.540427
97.8406 0.768535 0.439326 -1.17096 -0.567384
97.8716 0.78229 0.446488 -1.13251 -0.592851
97.9029 0.796343 0.453264 -1.0938 -0.616842
97.9343 0.810682 0.459639 -1.05489 -0.639373
97.9659 0.825299 0.465601 -1.01586 -0.660462
97.9976 0.840182 0.471137 -0.976751 -0.68013
98.0296 0.855319 0.476232 -0.937634 -0.698401
98.0617 0.870699 0.480874 -0.898557 -0.7153
98.094 0.886308 0.48505 -0.85957 -0.730853
98.1265 0.902132 0.488748 -0.820721 -0.745088
98.1592 0.918158 0.491955 -0.782051 -0.758035
98.192 0.934368 0.49466 -0.743602 -0.769724
98.2251 0.950748 0.496852 -0.705409 -0.780185
98.2583 0.967281 0.498519 -0.667508 -0.789449
98.2917 0.983948 0.499651 -0.629929 -0.797548
98.3252 1.00073 0.500239 -0.5927 -0.804514
98.359 1.01762 0.500273 -0.555848 -0.810378
98.3929 1.03458 0.499745 -0.519396 -0.815171
98.427 1.05159 0.498647 -0.483366 -0.818925
98.4612 1.06865 0.496973 -0.447776 -0.821671
98.4956 1.08572 0.494715 -0.412644 -0.823439
98.5302 1.10279 0.491869 -0.377985 -0.82426
98.565 1.11982 0.48843 -0.343812 -0.824161
98.5999 1.1368 0.484394 -0.310138 -0.823173
98.6349 1.15371 0.47976 -0.276972 -0.821324
98.6701 1.17052 0.474525 -0.244323 -0.81864
98.7055 1.1872 0.468689 -0.2122 -0.815148
98.741 1.20374 0.462253 -0.180609 -0.810875
98.7767 1.2201 0.455218 -0.149555 -0.805844
98.8125 1.23626 0.447588 -0.119042 -0.800081
98.8484 1.2522 0.439366 -0.0890739 -0.793608
98.8845 1.2679 0.430557 -0.0596535 -0.786449
98.9207 1.28331 0.421168 -0.0307827 -0.778624
98.957 1.29843 0.411207 -0.00246256 -0.770155
98.9934 1.31323 0.400681 0.0253062 -0.761061
99.03 1.32768 0.389602 0.0525234 -0.751361
99.0666 1.34175 0.37798 0.0791895 -0.741075
99.1034 1.35543 0.365827 0.105305 -0.730218
99.1403 1.36869 0.353157 0.130871 -0.718808
99.1772 1.38151 0.339985 0.15589 -0.706861
99.2143 1.39386 0.326325 0.180362 -0.694391
99.2514 1.40573 0.312196 0.20429 -0.681412
99.2887 1.41708 0.297615 0.227675 -0.667939
99.326 1.42791 0.2826 0.250519 -0.653983
99.3634 1.43819 0.267172 0.272825 -0.639557
99.4008 1.44791 0.251351 0.294595 -0.624672
99.4384 1.45704 0.235158 0.31583 -0.609338
99.4759 1.46557 0.218618 0.336533 -0.593565
99.5136 1.47348 0.201751 0.356706 -0.577362
99.5513 1.48077 0.184583 0.37635 -0.560737
99.589 1.48741 0.167138 0.395466 -0.543699
99.6268 1.49339 0.149442 0.414057 -0.526255
99.6646 1.4987 0.131519 0.432124 -0.508411
99.7025 1.50334 0.113397 0.449666 -0.490174
99.7404 1.50729 0.0951023 0.466686 -0.471548
99.7783 1.51055 0.0766617 0.483182 -0.452539
99.8162 1.51311 0.0581027 0.499155 -0.433152
99.8542 1.51496 0.0394532 0.514604 -0.41339
99.8922 1.51611 0.020741 0.529529 -0.393257
99.9302 1.51654 0.00199404 0.543927 -0.372756
99.9682 1.51626 -0.0167594 0.557797 -0.351891
100.006 1.51526 -0.0354913 0.571137 -0.330663
100.044 1.51356 -0.0541735 0.583943 -0.309074
100.082 1.51115 -0.072778 0.596212 -0.287127
100.12 1.50803 -0.0912769 0.607941 -0.264823
100.158 1.50421 -0.109642 0.619124 -0.242163
100.196 1.49971 -0.127847 0.629756 -0.219149
100.234 1.49451 -0.145865 0.639832 -0.195781
100.272 1.48864 -0.163667 0.649345 -0.17206
100.31 1.4821 -0.18123 0.658288 -0.147987
100.348 1.47491 -0.198525 0.666652 -0.123562
100.386 1.46708 -0.215529 0.67443 -0.0987867
100.423 1.45862 -0.232217 0.681613 -0.0736614
100.461 1.44954 -0.248564 0.68819 -0.0481869
100.499 1.43986 -0.264547 0.69415 -0.022364
100.536 1.42961 -0.280145 0.699482 0.00380607
100.574 1.41879 -0.295334 0.704175 0.0303221
100.612 1.40742 -0.310095 0.708215 0.0571824
100.649 1.39553 -0.324407 0.711588 0.0843852
100.686 1.38313 -0.338251 0.714279 0.111928
100.724 1.37025 -0.351609 0.716275 0.139808
100.761 1.35691 -0.364465 0.717557 0.168023
100.798 1.34313 -0.376801 0.718111 0.196568
100.835 1.32894 -0.388604 0.717918 0.225439
100.872 1.31435 -0.39986 0.71696 0.25463
100.909 1.29939 -0.410556 0.715217 0.284137
100.946 1.28409 -0.42068 0.712671 0.313952
100.983 1.26848 -0.430223 0.7093 0.344067
101.019 1.25257 -0.439175 0.705084 0.374475
101.056 1.2364 -0.447529 0.7 0.405164
101.092 1.21999 -0.455278 0.694027 0.436125
101.128 1.20336 -0.462417 0.687141 0.467346
101.164 1.18654 -0.468941 0.679319 0.498812
101.2 1.16956 -0.474848 0.670537 0.53051
101.236 1.15245 -0.480136 0.66077 0.562422
101.272 1.13522 -0.484805 0.649995 0.594531
101.307 1.11791 -0.488854 0.638185 0.626817
101.343 1.10054 -0.492287 0.625317 0.659258
101.378 1.08313 -0.495105 0.611364 0.691831
101.413 1.06571 -0.497312 0.596301 0.724511
101.448 1.0483 -0.498914 0.580105 0.75727
101.483 1.03092 -0.499916 0.562749 0.790079
101.517 1.01361 -0.500325 0.54421 0.822904
101.552 0.996368 -0.500149 0.524464 0.855711
101.586 0.979231 -0.499396 0.503488 0.888464
101.62 0.962216 -0.498076 0.48126 0.921122
101.654 0.945341 -0.496198 0.45776 0.953644
101.688 0.928627 -0.493774 0.432968 0.985983
101.722 0.912092 -0.490815 0.406867 1.01809
101.755 0.895753 -0.487332 0.37944 1.04992
101.788 0.879626 -0.483338 0.350674 1.08141
101.821 0.863729 -0.478847 0.320557 1.11251
101.854 0.848075 -0.473871 0.28908 1.14316
101.887 0.832679 -0.468424 0.256239 1.17329
101.919 0.817555 -0.462521 0.222031 1.20284
101.952 0.802715 -0.456175 0.186457 1.23174
101.984 0.788171 -0.449401 0.149523 1.25992
102.016 0.773935 -0.442215 0.111238 1.2873
102.047 0.760015 -0.43463 0.0716169 1.31381
102.079 0.746422 -0.426661 0.0306785 1.33937
102.11 0.733165 -0.418325 -0.0115521 1.3639
102.141 0.720251 -0.409635 -0.0550448 1.38731
102.172 0.707688 -0.400607 -0.0997633 1.40953
102.203 0.695482 -0.391255 -0.145665 1.43045
102.234 0.683639 -0.381595 -0.192701 1.45001
102.264 0.672164 -0.371642 -0.240817 1.46811
102.295 0.661062 -0.361409 -0.289949 1.48467
102.325 0.650336 -0.350911 -0.340028 1.4996
102.355 0.63999 -0.340162 -0.390978 1.51282
102.384 0.630027 -0.329176 -0.442716 1.52424
102.414 0.620449 -0.317967 -0.495152 1.53379
102.443 0.611258 -0.306549 -0.548189 1.54139
102.473 0.602455 -0.294933 -0.601722 1.54697
102.502 0.594041 -0.283133 -0.655642 1.55046
102.531 0.586016 -0.271162 -0.709834 1.55179
102.56 0.578381 -0.259031 -0.764175 1.55092
102.588 0.571135 -0.246752 -0.818539 1.54779
102.617 0.564278 -0.234337 -0.872795 1.54235
102.645 0.557808 -0.221795 -0.926807 1.53457
102.673 0.551725 -0.209139 -0.980439 1.52443
102.701 0.546027 -0.196378 -1.03355 1.5119
102.729 0.540713 -0.183521 -1.086 1.49697
102.757 0.535782 -0.170578 -1.13763 1.47965
102.785 0.53123 -0.157558 -1.18833 1.45993
102.813 0.527057 -0.14447 -1.23792 1.43784
102.84 0.523261 -0.131322 -1.28629 1.41341
102.868 0.519839 -0.118121 -1.33329 1.38667
102.895 0.51679 -0.104875 -1.37879 1.35766
102.922 0.514112 -0.091591 -1.42266 1.32645
102.949 0.511802 -0.0782762 -1.46477 1.2931
102.976 0.50986 -0.0649368 -1.505 1.25768
103.004 0.508283 -0.0515791 -1.54326 1.22027
103.031 0.50707 -0.0382091 -1.57942 1.18096
103.057 0.50622 -0.0248325 -1.61339 1.13985
103.084 0.505731 -0.0114551 -1.64509 1.09705
103.111 0.505603 0.00191782 -1.67444 1.05266
103.138 0.505834 0.0152807 -1.70136 1.00679
103.165 0.506424 0.0286283 -1.72579 0.95958
103.192 0.507373 0.0419553 -1.74769 0.911139
103.219 0.50868 0.0552564 -1.767 0.8616
103.246 0.510346 0.0685262 -1.7837 0.811093
103.273 0.51237 0.0817592 -1.79777 0.759752
103.3 0.514753 0.0949497 -1.80918 0.707713
103.327 0.517495 0.108092 -1.81795 0.65511
103.354 0.520597 0.12118 -1.82407 0.60208
103.381 0.52406 0.134208 -1.82757 0.548757
103.408 0.527885 0.147169 -1.82846 0.495276
103.435 0.532071 0.160056 -1.82679 0.441767
103.463 0.536622 0.172863 -1.82259 0.388361
103.49 0.541536 0.185582 -1.81592 0.335184
103.518 0.546816 0.198205 -1.80684 0.282357
